,store,sido,gungu,store_address
1055,백석(천안),충남,천안시,충남 천안시 서북구 백석동 910번지 주공아파트상가 103호
1056,병천,충남,천안시,충남 천안시 동남구 병천면 병천리 156-5
1057,복운,충남,당진시,충남 당진시 송악면 복운리 1642-11
1058,봉명다가,충남,천안시,충남 천안시 봉명동 31-1
1059,부여,충남,부여군,충남 부여군 부여읍 관북리 133-5
1060,불당,충남,천안시,충남 천안시 서북구 불당동 1630
1061,서산테크노,충남,서산시,충남 서산시 오사리 1666
1062,서천,충남,서천군,충남 서천군 군사리 718-11
1063,계룡대,충남,계룡시,충남 계룡시 엄사면 엄사리 253-2
1064,신관,충남,공주시,충남 공주시 신관동 24-25
1065,옥룡,충남,공주시,충남 공주시 옥룡동 308-1
1066,금산(충남),충남,금산군,충남 금산군 금산읍 상리 47-10
1067,취암,충남,논산시,충남 논산시 내동 628
1068,기지시,충남,당진시,충남 당진시 반촌리 861-20
1069,복운,충남,당진시,충남 당진시 송악면 복운리 1642-11
1070,신평,충남,당진시,충남 당진시 신평면 거산리 13-4번지 1층
1071,읍내(당진),충남,당진시,충남 당진시 읍내동 850
1072,채운,충남,당진시,충남 당진시 읍내동 1541
1073,합덕,충남,당진시,충남 당진시 합덕읍 운산리 266-2
1074,동대,충남,보령시,충남 보령시 동대동 1766
1075,부여,충남,부여군,충남 부여군 부여읍 관북리 133-5
1076,대산,충남,서산시,충남 서산시 대산읍 산리 129-5
1077,동문,충남,서산시,충남 서산시 동문동 406-2
1078,서산테크노,충남,서산시,충남 서산시 오사리 1666
1079,석림,충남,서산시,충남 서산시 동문동 999-6
1080,읍내(서산),충남,서산시,충남 서산시 읍내동 276-5
1081,서천,충남,서천군,충남 서천군 군사리 718-11
1082,권곡,충남,아산시,충남 아산시 권곡동 549-26
1083,배미,충남,아산시,충남 아산시 배미동 239-17
1084,배방1호,충남,아산시,충남 아산시 배방읍 공수리 89-28
1085,온천,충남,아산시,충남 아산시 온천동 1310
1086,용화,충남,아산시,충남 아산시 용화동 714
1087,탕정지중해,충남,아산시,충남 아산시 명암리 943-1
1088,예산,충남,예산군,충남 예산군 예산읍 산성리 709-4
1089,목천,충남,천안시,충남 천안시 동남구 목천읍 신계리 134-18
1090,병천,충남,천안시,충남 천안시 동남구 병천면 병천리 156-5
1091,신방1호,충남,천안시,충남 천안시 동남구 신방동 74-19 부흥빌딩 104호
1092,신방통정,충남,천안시,충남 천안시 동남구 신방동 1538
1093,신부1호,충남,천안시,충남 천안시 동남구 신부동 728
1094,원성,충남,천안시,충남 천안시 동남구 원성2동 518-4
1095,청수,충남,천안시,충남 천안시 동남구 청당동 513
1096,두정,충남,천안시,충남 천안시 서북구 성정2동 1211
1097,백석(천안),충남,천안시,충남 천안시 서북구 백석동 910번지 주공아파트상가 103호
1098,불당,충남,천안시,충남 천안시 서북구 불당동 1630
1099,성거,충남,천안시,충남 천안시 서북구 성거읍 저리 65-1
1100,성환1호,충남,천안시,충남 천안시 서북구 성환읍 매주리 325-5 외 1
1101,직산1호,충남,천안시,충남 천안시 서북구 직산읍 삼은리 76-177
1102,차암,충남,천안시,충남 천안시 서북구 차암동 514
1103,태안,충남,태안군,충남 태안군 태안읍 동문리 264-7
1104,내포1호,충남,홍성군,충남 홍성군 홍북면 신경리 1181번지 승우빌딩 107호
1105,오관,충남,홍성군,충남 홍성군 홍성읍 대교리 577
1106,고창,전북,고창군,전북 고창군 고창읍 교촌리 506
1107,구암조촌,전북,군산시,전북 군산시 조촌동 2-21
1108,군산대,전북,군산시,전북 군산시 미룡동 867-2
1109,김제,전북,김제시,전북 김제시 신풍동 594-4번지
1110,나운1호,전북,군산시,전북 군산시 나운동 834-7
1111,남원,전북,남원시,전북 남원시 도통동 387-12
1112,동산,전북,익산시,전북 익산시 마동 344-5
1113,동산조촌,전북,전주시,전북 전주시 덕진구 반월동 230-6
1114,만성,전북,전주시,전북 전주시 만성동 1365-6
1115,모현,전북,익산시,전북 익산시 모현동1가 857
1116,무주,전북,무주군,전북 무주군 무주읍 읍내리 962
1117,무주구천,전북,무주군,전북 무주군 설천면 삼공리 364-4
1118,미장수송,전북,군산시,전북 군산시 수송동 836-8
1119,봉동,전북,완주군,전북 완주군 봉동읍 둔산리 907-5  101호
1120,부송,전북,익산시,전북 익산시 부송동 710-5
1121,부안,전북,부안군,전북 부안군 부안읍 봉덕리 826-1
1122,삼례우석대,전북,완주군,전북 완주군 삼례읍 후정리 13-8
1123,삼천1호,전북,전주시,전북 전주시 완산구 삼천동1가 621
1124,상동,전북,정읍시,전북 정읍시 시기동 170-4
1125,서곡효자,전북,전주시,전북 전주시 완산구 효자동3가 1609-16
1126,고창,전북,고창군,전북 고창군 고창읍 교촌리 506
1127,구암조촌,전북,군산시,전북 군산시 조촌동 2-21
1128,군산대,전북,군산시,전북 군산시 미룡동 867-2
1129,나운1호,전북,군산시,전북 군산시 나운동 834-7
1130,미장수송,전북,군산시,전북 군산시 수송동 836-8
1131,소룡산북,전북,군산시,전북 군산시 소룡동 1545-5번지
1132,지곡,전북,군산시,전북 군산시 지곡동 495-1
1133,김제,전북,김제시,전북 김제시 신풍동 594-4번지
1134,남원,전북,남원시,전북 남원시 도통동 387-12
1135,무주,전북,무주군,전북 무주군 무주읍 읍내리 962
1136,무주구천,전북,무주군,전북 무주군 설천면 삼공리 364-4
1137,부안,전북,부안군,전북 부안군 부안읍 봉덕리 826-1
1138,순창,전북,순창군,전북 순창군 순창읍 순화리 282-6
1139,봉동,전북,완주군,전북 완주군 봉동읍 둔산리 907-5  101호
1140,삼례우석대,전북,완주군,전북 완주군 삼례읍 후정리 13-8
1141,동산,전북,익산시,전북 익산시 마동 344-5
1142,모현,전북,익산시,전북 익산시 모현동1가 857
1143,부송,전북,익산시,전북 익산시 부송동 710-5
1144,영등1호,전북,익산시,전북 익산시 영등동 765-4
1145,영등2호,전북,익산시,전북 익산시 영등동 843-5
1146,원광대,전북,익산시,"전북 익산시 신동 764-4 시즈퍼스트 상가112호, 113호"
1147,임실,전북,임실군,전북 임실군 임실읍 이도리 294
1148,동산조촌,전북,전주시,전북 전주시 덕진구 반월동 230-6
1149,솔내,전북,전주시,전북 전주시 덕진구 송천동1가 405-1
1150,송천,전북,전주시,전북 전주시 덕진구 송천동2가 179-116
1151,아중,전북,전주시,전북 전주시 덕진구 인후동1가 834-4
1152,전북대,전북,전주시,전북 전주시 덕진구 덕진동1가 1314-201
1153,하가덕진,전북,전주시,전북 전주시 덕진구 덕진동2가 670-1
1154,혁신(전북 전주),전북,전주시,전북 전주시 덕진구 중동 781-5
1155,호성,전북,전주시,전북 전주시 덕진구 호성동1가 757-26
1156,삼천1호,전북,전주시,전북 전주시 완산구 삼천동1가 621
1157,서곡효자,전북,전주시,전북 전주시 완산구 효자동3가 1609-16
1158,서신,전북,전주시,전북 전주시 완산구 서신동 938-5
1159,신시가지,전북,전주시,전북 전주시 완산구 효자동2가 1327-1
1160,안행,전북,전주시,전북 전주시 완산구 효자동1가 202-1
1161,중앙(전주),전북,전주시,전북 전주시 완산구 고사동 470-3
1162,중화산,전북,전주시,전북 전주시 완산구 중화산동2가 777-6
1163,평화1호,전북,전주시,전북 전주시 완산구 평화동2가 230-112
1164,효자(전주),전북,전주시,전북 전주시 완산구 효자동1가 652
1165,상동,전북,정읍시,전북 정읍시 시기동 170-4
1166,수성(정읍),전북,정읍시,전북 정읍시 수성동 944-9
1167,진안,전북,진안군,전북 진안군 진안읍 군상리 286-1
1168,강진,전남,강진군,전남 강진군 강진읍 남성리 5-4
1169,광양읍1호,전남,광양시,전남 광양시 광양읍 칠성리 947-3
1170,광양읍2호,전남,광양,전남 광양 광양읍 용강리 857-5번지
1171,국동,전남,여수시,전남 여수시 신월동 96-1
1172,금당1호,전남,순천시,전남 순천시 조례동 1612번지 1-4호
1173,나주,전남,나주시,전남 나주시 대호동 1040-7
1174,남부(순천),전남,순천시,전남 순천시 풍덕동 1265-5
1175,남악,전남,무안군,전남 무안군 삼향읍 남악리 1577 골든스위트 125호
1176,담양,전남,담양군,전남 담양군 담양읍 백동리 247-7
1177,둔덕,전남,여수시,전남 여수시 둔덕동 434-7
1178,무안읍,전남,무안군,전남 무안군 무안읍 성남리 813-45
1179,문수,전남,여수시,전남 여수시 문수동 124-1
1180,보성,전남,보성군,전남 보성군 보성읍 보성리 831-19
1181,빛가람1호,전남,나주시,전남 나주시 빛가람동 190-3
1182,삼학,전남,목포시,전남 목포시 산정동 1386-8
1183,삼호,전남,영암군,전남 영암군 삼호읍 용앙리 481
1184,상동석현,전남,목포시,전남 목포시 석현동 1173-2
1185,순천대점,전남,순천시,전남 순천시 석현동 80-5
1186,신기,전남,여수시,전남 여수시 신기동 117-7
1187,신대,전남,순천시,전남 순천시 해룡면 신대리 2019-4
1188,강진,전남,강진군,전남 강진군 강진읍 남성리 5-4
1189,광양읍1호,전남,광양시,전남 광양시 광양읍 칠성리 947-3
1190,중마1호,전남,광양시,전남 광양시 마동 1037-4
1191,중마2호,전남,광양시,전남 광양시 중동 1654-3
1192,나주,전남,나주시,전남 나주시 대호동 1040-7
1193,빛가람1호,전남,나주시,전남 나주시 빛가람동 190-3
1194,담양,전남,담양군,전남 담양군 담양읍 백동리 247-7
1195,삼학,전남,목포시,전남 목포시 산정동 1386-8
1196,상동석현,전남,목포시,전남 목포시 석현동 1173-2
